forecast_date,display_time,theta,omega,refits,state_updates,actual_events_in_window
2012-12-02,2012-12-03T00:00:00,0.05,0.011111111111111112,28,433,4
2012-12-03,2012-12-04T00:00:00,0.05,0.011111111111111112,28,437,4
2012-12-04,2012-12-05T00:00:00,0.05,0.011111111111111112,28,441,1
2012-12-05,2012-12-06T00:00:00,0.05,0.011111111111111112,29,442,3
2012-12-06,2012-12-07T00:00:00,0.05,0.011111111111111112,29,445,0
2012-12-07,2012-12-08T00:00:00,0.05,0.011111111111111112,29,445,2
2012-12-08,2012-12-09T00:00:00,0.05,0.011111111111111112,29,447,4
2012-12-09,2012-12-10T00:00:00,0.05,0.011111111111111112,29,451,2
2012-12-10,2012-12-11T00:00:00,0.05,0.011111111111111112,29,453,0
2012-12-11,2012-12-12T00:00:00,0.05,0.011111111111111112,29,453,1
2012-12-12,2012-12-13T00:00:00,0.05,0.011111111111111112,30,454,1
2012-12-13,2012-12-14T00:00:00,0.05,0.011111111111111112,30,455,0
2012-12-14,2012-12-15T00:00:00,0.05,0.011111111111111112,30,455,1
2012-12-15,2012-12-16T00:00:00,0.05,0.011111111111111112,30,456,3
2012-12-16,2012-12-17T00:00:00,0.05,0.011111111111111112,30,459,1
2012-12-17,2012-12-18T00:00:00,0.05,0.011111111111111112,30,460,1
2012-12-18,2012-12-19T00:00:00,0.05,0.011111111111111112,30,461,2
2012-12-19,2012-12-20T00:00:00,0.05,0.011111111111111112,31,463,3
2012-12-20,2012-12-21T00:00:00,0.05,0.011111111111111112,31,466,3
2012-12-21,2012-12-22T00:00:00,0.05,0.011111111111111112,31,469,2
2012-12-22,2012-12-23T00:00:00,0.05,0.011111111111111112,31,471,1
2012-12-23,2012-12-24T00:00:00,0.05,0.011111111111111112,31,472,1
2012-12-24,2012-12-25T00:00:00,0.05,0.011111111111111112,31,473,2
2012-12-25,2012-12-26T00:00:00,0.05,0.011111111111111112,31,475,1
2012-12-26,2012-12-27T00:00:00,0.05,0.011111111111111112,32,476,0
2012-12-27,2012-12-28T00:00:00,0.05,0.011111111111111112,32,476,3
2012-12-28,2012-12-29T00:00:00,0.05,0.011111111111111112,32,479,1
2012-12-29,2012-12-30T00:00:00,0.05,0.011111111111111112,32,480,3
2012-12-30,2012-12-31T00:00:00,0.05,0.011111111111111112,32,483,4
2012-12-31,2013-01-01T00:00:00,0.05,0.011111111111111112,32,487,1
2013-01-01,2013-01-02T00:00:00,0.05,0.011111111111111112,32,488,1
2013-01-02,2013-01-03T00:00:00,0.05,0.011111111111111112,33,489,0
2013-01-03,2013-01-04T00:00:00,0.05,0.011111111111111112,33,489,1
2013-01-04,2013-01-05T00:00:00,0.05,0.011111111111111112,33,490,5
2013-01-05,2013-01-06T00:00:00,0.05,0.011111111111111112,33,495,0
2013-01-06,2013-01-07T00:00:00,0.05,0.011111111111111112,33,495,4
2013-01-07,2013-01-08T00:00:00,0.05,0.011111111111111112,33,499,1
2013-01-08,2013-01-09T00:00:00,0.05,0.011111111111111112,33,500,2
2013-01-09,2013-01-10T00:00:00,0.05,0.011111111111111112,34,502,1
