model,model_label,q,category,metric,mean,std,n,k,note
etas_ref,Reference ETAS,0.05,hotspot_ranking,iou_jaccard,0.023660325948624415,0.0025952584354862174,131,,
etas_ref,Reference ETAS,0.05,hotspot_ranking,dice,0.046214442951868454,0.004954570425883248,131,,
etas_ref,Reference ETAS,0.05,hotspot_ranking,centroid_distance_m,1203.1034079227918,722.1734966883681,131,,
etas_ref,Reference ETAS,0.06,hotspot_ranking,hit_count,77.42748091603053,17.46426264573596,131,,
etas_ref,Reference ETAS,0.06,hotspot_ranking,hit_rate,0.43859386005591366,0.04765734376036643,131,,
etas_ref,Reference ETAS,0.06,hotspot_ranking,miss_rate,0.5614061399440862,0.04765734376036643,131,,
etas_ref,Reference ETAS,0.06,hotspot_ranking,area_coverage,0.06000667521562704,6.965530830656934e-18,131,,
etas_ref,Reference ETAS,0.06,hotspot_ranking,hotspot_density_per_km2,1.0073833062194968,0.22722173621826647,131,,
etas_ref,Reference ETAS,0.06,hotspot_ranking,pai,7.309084505680035,0.794200704990158,131,,
etas_ref,Reference ETAS,0.06,hotspot_ranking,pei_star,0.43859386005591366,0.04765734376036643,131,,
etas_ref,Reference ETAS,0.06,hotspot_ranking,iou_jaccard,0.028001033916497997,0.002494320979538973,131,,
etas_ref,Reference ETAS,0.06,hotspot_ranking,dice,0.05446529130986645,0.004723546040698621,131,,
etas_ref,Reference ETAS,0.06,hotspot_ranking,centroid_distance_m,1203.1034079227918,722.1734966883681,131,,
etas_ref,Reference ETAS,0.07,hotspot_ranking,hit_count,83.95419847328245,18.69547974796205,131,,
etas_ref,Reference ETAS,0.07,hotspot_ranking,hit_rate,0.47556373779515515,0.049534345968080463,131,,
etas_ref,Reference ETAS,0.07,hotspot_ranking,miss_rate,0.5244362622048448,0.049534345968080463,131,,
etas_ref,Reference ETAS,0.07,hotspot_ranking,area_coverage,0.07000193229926044,1.3931061661313868e-17,131,,
etas_ref,Reference ETAS,0.07,hotspot_ranking,hotspot_density_per_km2,0.9363356863045581,0.20850946324229253,131,,
etas_ref,Reference ETAS,0.07,hotspot_ranking,pai,6.793580150932196,0.7076139806586993,131,,
etas_ref,Reference ETAS,0.07,hotspot_ranking,pei_star,0.47556373779515515,0.049534345968080463,131,,
etas_ref,Reference ETAS,0.07,hotspot_ranking,iou_jaccard,0.030611673784360718,0.0027988844670824484,131,,
etas_ref,Reference ETAS,0.07,hotspot_ranking,dice,0.05939065388336031,0.005273202212414674,131,,
etas_ref,Reference ETAS,0.07,hotspot_ranking,centroid_distance_m,1203.1034079227918,722.1734966883681,131,,
