model,model_label,frame_index,forecast_date,mae,rmse,poisson_deviance,rmsle,mase,r2,pearson,spearman,residual_morans_i,brier_score,log_loss,probability_oe_ratio,count_oe_ratio,roc_auc,pr_auc_average_precision,poisson_log_likelihood,poisson_log_likelihood_per_event,centroid_distance_m,predicted_events,actual_events
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,67,2022-07-27,0.0070515210124885985,0.06300739373638917,0.038431655286718436,0.04324517845268755,1.0484483552639592,0.02627599871237407,0.16582466395716894,0.07577150167804704,-0.0007433554415709573,0.0038188348607601777,0.022776783183571785,1.2206124785749322,1.2216404156747331,0.8493908028927671,0.05606669182082188,-1318.8199787118303,-5.809779641902336,637.5542493488753,185.81572538644605,227.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,68,2022-08-10,0.006200232472411885,0.057694243166003314,0.031706648753742205,0.03844712052266101,1.0664310187098809,0.01551158917296247,0.12644729990909118,0.06499229454955878,0.00202391115518204,0.002844159117723364,0.017652373938421055,0.8895958617193308,0.920990082752071,0.8490068045950503,0.03602156552500556,-1069.701453286349,-6.183245394718781,368.04277589106977,187.84132776223532,173.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,69,2022-08-24,0.0063845467230878765,0.05887201329065292,0.030179482528564096,0.0397836383850014,1.0484693076823908,0.02504504560304166,0.15912604072580322,0.07538132008546655,-0.010819143998382076,0.003104283993176305,0.01769879212752937,0.9986522553025529,1.0241005839789727,0.8854612257070623,0.05980809631904438,-1043.1616706878644,-5.51937391898341,1776.0529251416538,184.5521845770968,189.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,70,2022-09-07,0.006572102976640081,0.05946042127628107,0.03378291859793713,0.0407086987089334,1.0530769764139924,0.019694706133004614,0.14040565657748674,0.07079252772393801,0.0005987684684777935,0.0033326263715070963,0.020029781193936207,1.0611233232096051,1.0693189339649516,0.85065538502746,0.038548892414259704,-1156.8075147901438,-5.8424621959098175,1638.6438722274868,185.1645881419413,198.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,71,2022-09-21,0.0070258901656380865,0.06304177308104149,0.038625120116751614,0.043101200592364754,1.0608878397838577,0.012685134777292717,0.11516800646199432,0.07215664139731559,0.010019912607342236,0.003712779421467564,0.022645826405209592,1.1556987798528922,1.1673409483764248,0.8395744963536694,0.03013870048692829,-1315.9403705403597,-5.981547138819817,180.57772147050758,188.46250558243764,220.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,72,2022-10-05,0.006558325592798229,0.05867116562159244,0.03326525869832986,0.04048340058164181,1.056482952669928,0.016882141053607524,0.13076226827006387,0.07249612305160154,0.0032132719833002595,0.003340043293311367,0.01987787022840486,1.0563872843673034,1.0537652750496784,0.8590996694409208,0.03605358567918182,-1141.459396598792,-5.823772431626489,1648.3355666534162,185.99967624740702,196.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,73,2022-10-19,0.006645138531819692,0.061627601241137864,0.034903857525924474,0.04119409536842165,1.0636861406489146,0.01415699478150989,0.12059975776636661,0.070219071564878,-0.0026283459883840333,0.0032505481368608926,0.019831861022631302,1.0125985385469252,1.0527866884794843,0.8533073989784503,0.02868973425861922,-1184.4366938478954,-5.9820035042823,1239.3716566974172,188.07228678581305,198.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,74,2022-11-02,0.0069591316697379495,0.06257219154489947,0.036277769955965246,0.042452498948973,1.0692581545670856,0.01897235678963327,0.13789562146397724,0.07391198545781132,-0.003433451186223627,0.0035536064352870403,0.02124127301284467,1.0924154817944758,1.1146327352292107,0.8544603374147435,0.04163302721147647,-1241.7402748776974,-5.802524648961203,1310.278897508288,191.99149032348623,214.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,75,2022-11-16,0.0071773242706445585,0.0671817479200561,0.039187311336344954,0.044234463418903525,1.0561046909451468,0.015846829630906,0.12638531872157013,0.07511513768450845,0.008845948985040814,0.0037455590072075053,0.022116193157656363,1.1727692157917804,1.2212494290568168,0.8510865708904028,0.0374872553076802,-1336.6848049472271,-5.811673064987944,1212.5103635290623,188.33171547734628,230.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,76,2022-11-30,0.006660970107848577,0.06060457260922276,0.03494718794931925,0.04112401511066979,1.0631849470582104,0.015149792086063374,0.12456427522505154,0.0684622226176059,-0.004309593081039474,0.0033180213986734237,0.0202262953483838,1.0336413577925139,1.057422967860438,0.8408791971446199,0.029435324345672594,-1188.8672539315291,-5.974207306188589,1583.7285746749428,188.19337771965684,199.0
