model,model_label,frame_index,forecast_date,q,rri
our_vol1,Our vol1 STNPP-GAT,61,2022-05-04,0.02,1.0331021437578813
our_vol1,Our vol1 STNPP-GAT,62,2022-05-18,0.02,0.7721958925750395
our_vol1,Our vol1 STNPP-GAT,63,2022-06-01,0.02,1.2826747720364744
our_vol1,Our vol1 STNPP-GAT,64,2022-06-15,0.02,0.7393155395447847
our_vol1,Our vol1 STNPP-GAT,65,2022-06-29,0.02,1.1525652565256526
our_vol1,Our vol1 STNPP-GAT,66,2022-07-13,0.02,1.158507189759787
our_vol1,Our vol1 STNPP-GAT,67,2022-07-27,0.02,0.9508251654519561
our_vol1,Our vol1 STNPP-GAT,68,2022-08-10,0.02,1.0434920634920635
our_vol1,Our vol1 STNPP-GAT,69,2022-08-24,0.02,1.0056818181818181
our_vol1,Our vol1 STNPP-GAT,70,2022-09-07,0.02,0.78
our_vol1,Our vol1 STNPP-GAT,71,2022-09-21,0.02,0.9683873549419769
our_vol1,Our vol1 STNPP-GAT,72,2022-10-05,0.02,1.174066243833686
our_vol1,Our vol1 STNPP-GAT,73,2022-10-19,0.02,1.0547663551401867
our_vol1,Our vol1 STNPP-GAT,74,2022-11-02,0.02,0.851584377302874
our_vol1,Our vol1 STNPP-GAT,75,2022-11-16,0.02,1.0446463084654039
our_vol1,Our vol1 STNPP-GAT,76,2022-11-30,0.02,1.1520074696545284
our_vol1,Our vol1 STNPP-GAT,77,2022-12-14,0.02,0.9444789081885855
our_vol1,Our vol1 STNPP-GAT,78,2022-12-28,0.02,0.8241783855178308
our_vol1,Our vol1 STNPP-GAT,79,2023-01-11,0.02,1.1687334656084656
our_vol1,Our vol1 STNPP-GAT,80,2023-01-25,0.02,0.9111389236545682
our_vol1,Our vol1 STNPP-GAT,81,2023-02-08,0.02,0.9173363949483353
our_vol1,Our vol1 STNPP-GAT,82,2023-02-22,0.02,0.7103950103950104
our_vol1,Our vol1 STNPP-GAT,83,2023-03-08,0.02,1.4605263157894737
our_vol1,Our vol1 STNPP-GAT,84,2023-03-22,0.02,1.0982658959537572
our_vol1,Our vol1 STNPP-GAT,85,2023-04-05,0.02,0.9028502609393818
our_vol1,Our vol1 STNPP-GAT,86,2023-04-19,0.02,1.1990950226244343
our_vol1,Our vol1 STNPP-GAT,87,2023-05-03,0.02,0.924731182795699
our_vol1,Our vol1 STNPP-GAT,88,2023-05-17,0.02,1.3647556274095263
our_vol1,Our vol1 STNPP-GAT,89,2023-05-31,0.02,0.9160380131282453
our_vol1,Our vol1 STNPP-GAT,90,2023-06-14,0.02,0.77457309454394
our_vol1,Our vol1 STNPP-GAT,91,2023-06-28,0.02,0.9572649572649571
our_vol1,Our vol1 STNPP-GAT,92,2023-07-12,0.02,0.8427370948379351
our_vol1,Our vol1 STNPP-GAT,93,2023-07-26,0.02,1.5666666666666669
our_vol1,Our vol1 STNPP-GAT,94,2023-08-09,0.02,1.0921238596942053
our_vol1,Our vol1 STNPP-GAT,95,2023-08-23,0.02,0.7198325484039769
our_vol1,Our vol1 STNPP-GAT,96,2023-09-06,0.02,1.509517766497462
our_vol1,Our vol1 STNPP-GAT,97,2023-09-20,0.02,0.7445200302343159
our_vol1,Our vol1 STNPP-GAT,98,2023-10-04,0.02,1.0
our_vol1,Our vol1 STNPP-GAT,99,2023-10-18,0.02,1.1822351959966637
our_vol1,Our vol1 STNPP-GAT,100,2023-11-01,0.02,0.9628811687760128
our_vol1,Our vol1 STNPP-GAT,101,2023-11-15,0.02,0.9653328734046223
our_vol1,Our vol1 STNPP-GAT,102,2023-11-29,0.02,1.0156882591093117
our_vol1,Our vol1 STNPP-GAT,103,2023-12-13,0.02,0.9982464236271343
our_vol1,Our vol1 STNPP-GAT,104,2023-12-27,0.02,1.0244309262166404
our_vol1,Our vol1 STNPP-GAT,105,2024-01-10,0.02,0.7898230088495575
our_vol1,Our vol1 STNPP-GAT,106,2024-01-24,0.02,0.9974039460020768
our_vol1,Our vol1 STNPP-GAT,107,2024-02-07,0.02,0.9344109996283909
our_vol1,Our vol1 STNPP-GAT,108,2024-02-21,0.02,1.1866387388380553
our_vol1,Our vol1 STNPP-GAT,109,2024-03-06,0.02,0.7055913978494625
our_vol1,Our vol1 STNPP-GAT,110,2024-03-20,0.02,1.067777777777778
our_vol1,Our vol1 STNPP-GAT,111,2024-04-03,0.02,1.0964912280701755
our_vol1,Our vol1 STNPP-GAT,112,2024-04-17,0.02,1.091779728651237
our_vol1,Our vol1 STNPP-GAT,113,2024-05-01,0.02,1.109188034188034
our_vol1,Our vol1 STNPP-GAT,114,2024-05-15,0.02,0.9411196911196912
our_vol1,Our vol1 STNPP-GAT,115,2024-05-29,0.02,1.1046261430876816
our_vol1,Our vol1 STNPP-GAT,116,2024-06-12,0.02,0.8909657320872274
our_vol1,Our vol1 STNPP-GAT,117,2024-06-26,0.02,0.8508269720101782
our_vol1,Our vol1 STNPP-GAT,118,2024-07-10,0.02,1.4710836608646827
our_vol1,Our vol1 STNPP-GAT,119,2024-07-24,0.02,0.8858416945373467
our_vol1,Our vol1 STNPP-GAT,120,2024-08-07,0.02,1.1250298258172273
our_vol1,Our vol1 STNPP-GAT,121,2024-08-21,0.02,0.7147186147186148
our_vol1,Our vol1 STNPP-GAT,122,2024-09-04,0.02,0.8661417322834646
our_vol1,Our vol1 STNPP-GAT,123,2024-09-18,0.02,1.4483793517406964
our_vol1,Our vol1 STNPP-GAT,124,2024-10-02,0.02,0.75
our_vol1,Our vol1 STNPP-GAT,125,2024-10-16,0.02,1.1789473684210525
our_vol1,Our vol1 STNPP-GAT,126,2024-10-30,0.02,1.3183201460742544
our_vol1,Our vol1 STNPP-GAT,127,2024-11-13,0.02,0.6702576112412179
our_vol1,Our vol1 STNPP-GAT,128,2024-11-27,0.02,1.2842105263157895
our_vol1,Our vol1 STNPP-GAT,129,2024-12-11,0.02,1.504524886877828
our_vol1,Our vol1 STNPP-GAT,0,2020-01-01,0.03,1.2487908458180959
our_vol1,Our vol1 STNPP-GAT,1,2020-01-15,0.03,0.7817121261912585
our_vol1,Our vol1 STNPP-GAT,2,2020-01-29,0.03,1.1049382716049383
our_vol1,Our vol1 STNPP-GAT,3,2020-02-12,0.03,0.7003571428571429
our_vol1,Our vol1 STNPP-GAT,4,2020-02-26,0.03,1.435897435897436
our_vol1,Our vol1 STNPP-GAT,5,2020-03-11,0.03,0.7937067042385816
our_vol1,Our vol1 STNPP-GAT,6,2020-03-25,0.03,1.064765100671141
our_vol1,Our vol1 STNPP-GAT,7,2020-04-08,0.03,1.1062121212121212
our_vol1,Our vol1 STNPP-GAT,8,2020-04-22,0.03,1.0060975609756098
our_vol1,Our vol1 STNPP-GAT,9,2020-05-06,0.03,0.7635978835978836
our_vol1,Our vol1 STNPP-GAT,10,2020-05-20,0.03,1.2193548387096773
our_vol1,Our vol1 STNPP-GAT,11,2020-06-03,0.03,1.1253545093590471
our_vol1,Our vol1 STNPP-GAT,12,2020-06-17,0.03,0.8096366508688784
our_vol1,Our vol1 STNPP-GAT,13,2020-07-01,0.03,1.0752187880802038
our_vol1,Our vol1 STNPP-GAT,14,2020-07-15,0.03,0.785270629991127
our_vol1,Our vol1 STNPP-GAT,15,2020-07-29,0.03,1.1510026155187445
our_vol1,Our vol1 STNPP-GAT,16,2020-08-12,0.03,1.166129279901735
our_vol1,Our vol1 STNPP-GAT,17,2020-08-26,0.03,0.6773426573426573
our_vol1,Our vol1 STNPP-GAT,18,2020-09-09,0.03,1.199558498896247
our_vol1,Our vol1 STNPP-GAT,19,2020-09-23,0.03,0.926829268292683
our_vol1,Our vol1 STNPP-GAT,20,2020-10-07,0.03,1.0196839080459772
our_vol1,Our vol1 STNPP-GAT,21,2020-10-21,0.03,0.8014545454545454
our_vol1,Our vol1 STNPP-GAT,22,2020-11-04,0.03,0.9335526315789473
our_vol1,Our vol1 STNPP-GAT,23,2020-11-18,0.03,1.4695383150880532
our_vol1,Our vol1 STNPP-GAT,24,2020-12-02,0.03,0.8583859246509848
our_vol1,Our vol1 STNPP-GAT,25,2020-12-16,0.03,0.9111111111111111
our_vol1,Our vol1 STNPP-GAT,26,2020-12-30,0.03,0.8725907384230287
our_vol1,Our vol1 STNPP-GAT,27,2021-01-13,0.03,1.535303776683087
our_vol1,Our vol1 STNPP-GAT,28,2021-01-27,0.03,0.8084428514536042
our_vol1,Our vol1 STNPP-GAT,29,2021-02-10,0.03,0.9136842105263158
our_vol1,Our vol1 STNPP-GAT,30,2021-02-24,0.03,0.9294713438735178
our_vol1,Our vol1 STNPP-GAT,31,2021-03-10,0.03,1.0612244897959184
our_vol1,Our vol1 STNPP-GAT,32,2021-03-24,0.03,1.1103286384976525
our_vol1,Our vol1 STNPP-GAT,33,2021-04-07,0.03,0.8744310575635876
our_vol1,Our vol1 STNPP-GAT,34,2021-04-21,0.03,0.9045720361509836
our_vol1,Our vol1 STNPP-GAT,35,2021-05-05,0.03,1.242578849721707
our_vol1,Our vol1 STNPP-GAT,36,2021-05-19,0.03,0.8629310344827585
our_vol1,Our vol1 STNPP-GAT,37,2021-06-02,0.03,0.9892787524366472
our_vol1,Our vol1 STNPP-GAT,38,2021-06-16,0.03,1.0811794685111031
our_vol1,Our vol1 STNPP-GAT,39,2021-06-30,0.03,1.0199063231850118
our_vol1,Our vol1 STNPP-GAT,40,2021-07-14,0.03,0.9862275449101796
our_vol1,Our vol1 STNPP-GAT,41,2021-07-28,0.03,1.24472049689441
our_vol1,Our vol1 STNPP-GAT,42,2021-08-11,0.03,0.8051829961354854
our_vol1,Our vol1 STNPP-GAT,43,2021-08-25,0.03,1.096126984126984
our_vol1,Our vol1 STNPP-GAT,44,2021-09-08,0.03,1.0242903131401815
our_vol1,Our vol1 STNPP-GAT,45,2021-09-22,0.03,0.9985576923076923
our_vol1,Our vol1 STNPP-GAT,46,2021-10-06,0.03,0.9484777517564402
our_vol1,Our vol1 STNPP-GAT,47,2021-10-20,0.03,1.1105527638190955
our_vol1,Our vol1 STNPP-GAT,48,2021-11-03,0.03,0.7725847394355682
our_vol1,Our vol1 STNPP-GAT,49,2021-11-17,0.03,0.9234693877551021
our_vol1,Our vol1 STNPP-GAT,50,2021-12-01,0.03,1.025283347863993
our_vol1,Our vol1 STNPP-GAT,51,2021-12-15,0.03,0.8911149825783973
our_vol1,Our vol1 STNPP-GAT,52,2021-12-29,0.03,1.32655851257747
our_vol1,Our vol1 STNPP-GAT,53,2022-01-12,0.03,0.706544901065449
