forecast_date,display_time,theta,omega,refits,state_updates,actual_events_in_window
2012-11-03,2012-11-04T00:00:00,0.05,0.011111111111111112,24,472,4
2012-11-04,2012-11-05T00:00:00,0.05,0.011111111111111112,24,476,0
2012-11-05,2012-11-06T00:00:00,0.05,0.011111111111111112,24,476,1
2012-11-06,2012-11-07T00:00:00,0.05,0.011111111111111112,24,477,2
2012-11-07,2012-11-08T00:00:00,0.05,0.011111111111111112,25,479,3
2012-11-08,2012-11-09T00:00:00,0.05,0.011111111111111112,25,482,4
2012-11-09,2012-11-10T00:00:00,0.05,0.011111111111111112,25,486,5
2012-11-10,2012-11-11T00:00:00,0.05,0.011111111111111112,25,491,2
2012-11-11,2012-11-12T00:00:00,0.05,0.011111111111111112,25,493,1
2012-11-12,2012-11-13T00:00:00,0.05,0.011111111111111112,25,494,2
2012-11-13,2012-11-14T00:00:00,0.05,0.011111111111111112,25,496,3
2012-11-14,2012-11-15T00:00:00,0.05,0.011111111111111112,26,499,5
2012-11-15,2012-11-16T00:00:00,0.05,0.011111111111111112,26,504,0
2012-11-16,2012-11-17T00:00:00,0.05,0.011111111111111112,26,504,2
2012-11-17,2012-11-18T00:00:00,0.05,0.011111111111111112,26,506,4
2012-11-18,2012-11-19T00:00:00,0.05,0.011111111111111112,26,510,1
2012-11-19,2012-11-20T00:00:00,0.05,0.011111111111111112,26,511,1
2012-11-20,2012-11-21T00:00:00,0.05,0.011111111111111112,26,512,2
2012-11-21,2012-11-22T00:00:00,0.05,0.011111111111111112,27,514,4
2012-11-22,2012-11-23T00:00:00,0.05,0.011111111111111112,27,518,0
2012-11-23,2012-11-24T00:00:00,0.05,0.011111111111111112,27,518,4
2012-11-24,2012-11-25T00:00:00,0.05,0.011111111111111112,27,522,1
2012-11-25,2012-11-26T00:00:00,0.05,0.011111111111111112,27,523,2
2012-11-26,2012-11-27T00:00:00,0.05,0.011111111111111112,27,525,1
2012-11-27,2012-11-28T00:00:00,0.05,0.011111111111111112,27,526,5
2012-11-28,2012-11-29T00:00:00,0.05,0.011111111111111112,28,531,2
2012-11-29,2012-11-30T00:00:00,0.05,0.011111111111111112,28,533,4
2012-11-30,2012-12-01T00:00:00,0.05,0.011111111111111112,28,537,4
2012-12-01,2012-12-02T00:00:00,0.05,0.011111111111111112,28,541,6
2012-12-02,2012-12-03T00:00:00,0.05,0.011111111111111112,28,547,1
2012-12-03,2012-12-04T00:00:00,0.05,0.011111111111111112,28,548,5
2012-12-04,2012-12-05T00:00:00,0.05,0.011111111111111112,28,553,7
2012-12-05,2012-12-06T00:00:00,0.05,0.011111111111111112,29,560,1
2012-12-06,2012-12-07T00:00:00,0.05,0.011111111111111112,29,561,3
2012-12-07,2012-12-08T00:00:00,0.05,0.011111111111111112,29,564,2
2012-12-08,2012-12-09T00:00:00,0.05,0.011111111111111112,29,566,2
2012-12-09,2012-12-10T00:00:00,0.05,0.011111111111111112,29,568,3
2012-12-10,2012-12-11T00:00:00,0.05,0.011111111111111112,29,571,3
2012-12-11,2012-12-12T00:00:00,0.05,0.011111111111111112,29,574,4
2012-12-12,2012-12-13T00:00:00,0.05,0.011111111111111112,30,578,3
2012-12-13,2012-12-14T00:00:00,0.05,0.011111111111111112,30,581,4
2012-12-14,2012-12-15T00:00:00,0.05,0.011111111111111112,30,585,3
2012-12-15,2012-12-16T00:00:00,0.05,0.011111111111111112,30,588,0
2012-12-16,2012-12-17T00:00:00,0.05,0.011111111111111112,30,588,3
2012-12-17,2012-12-18T00:00:00,0.05,0.011111111111111112,30,591,4
2012-12-18,2012-12-19T00:00:00,0.05,0.011111111111111112,30,595,1
2012-12-19,2012-12-20T00:00:00,0.05,0.011111111111111112,31,596,5
2012-12-20,2012-12-21T00:00:00,0.05,0.011111111111111112,31,601,3
2012-12-21,2012-12-22T00:00:00,0.05,0.011111111111111112,31,604,1
2012-12-22,2012-12-23T00:00:00,0.05,0.011111111111111112,31,605,6
2012-12-23,2012-12-24T00:00:00,0.05,0.011111111111111112,31,611,3
2012-12-24,2012-12-25T00:00:00,0.05,0.011111111111111112,31,614,6
2012-12-25,2012-12-26T00:00:00,0.05,0.011111111111111112,31,620,1
2012-12-26,2012-12-27T00:00:00,0.05,0.011111111111111112,32,621,0
2012-12-27,2012-12-28T00:00:00,0.05,0.011111111111111112,32,621,2
2012-12-28,2012-12-29T00:00:00,0.05,0.011111111111111112,32,623,4
2012-12-29,2012-12-30T00:00:00,0.05,0.011111111111111112,32,627,4
2012-12-30,2012-12-31T00:00:00,0.05,0.011111111111111112,32,631,1
2012-12-31,2013-01-01T00:00:00,0.05,0.011111111111111112,32,632,2
2013-01-01,2013-01-02T00:00:00,0.05,0.011111111111111112,32,634,2
2013-01-02,2013-01-03T00:00:00,0.05,0.011111111111111112,33,636,3
2013-01-03,2013-01-04T00:00:00,0.05,0.011111111111111112,33,639,1
2013-01-04,2013-01-05T00:00:00,0.05,0.011111111111111112,33,640,1
2013-01-05,2013-01-06T00:00:00,0.05,0.011111111111111112,33,641,5
2013-01-06,2013-01-07T00:00:00,0.05,0.011111111111111112,33,646,1
2013-01-07,2013-01-08T00:00:00,0.05,0.011111111111111112,33,647,4
2013-01-08,2013-01-09T00:00:00,0.05,0.011111111111111112,33,651,0
2013-01-09,2013-01-10T00:00:00,0.05,0.011111111111111112,34,651,1
