forecast_date,display_time,theta,omega,refits,state_updates,actual_events_in_window
2012-11-23,2012-11-24T00:00:00,0.05,0.011111111111111112,27,410,2
2012-11-24,2012-11-25T00:00:00,0.05,0.011111111111111112,27,412,1
2012-11-25,2012-11-26T00:00:00,0.05,0.011111111111111112,27,413,0
2012-11-26,2012-11-27T00:00:00,0.05,0.011111111111111112,27,413,1
2012-11-27,2012-11-28T00:00:00,0.05,0.011111111111111112,27,414,4
2012-11-28,2012-11-29T00:00:00,0.05,0.011111111111111112,28,418,3
2012-11-29,2012-11-30T00:00:00,0.05,0.011111111111111112,28,421,1
2012-11-30,2012-12-01T00:00:00,0.05,0.011111111111111112,28,422,5
2012-12-01,2012-12-02T00:00:00,0.05,0.011111111111111112,28,427,3
2012-12-02,2012-12-03T00:00:00,0.05,0.011111111111111112,28,430,3
2012-12-03,2012-12-04T00:00:00,0.05,0.011111111111111112,28,433,3
2012-12-04,2012-12-05T00:00:00,0.05,0.011111111111111112,28,436,1
2012-12-05,2012-12-06T00:00:00,0.05,0.011111111111111112,29,437,2
2012-12-06,2012-12-07T00:00:00,0.05,0.011111111111111112,29,439,4
2012-12-07,2012-12-08T00:00:00,0.05,0.011111111111111112,29,443,8
2012-12-08,2012-12-09T00:00:00,0.05,0.011111111111111112,29,451,3
2012-12-09,2012-12-10T00:00:00,0.05,0.011111111111111112,29,454,3
2012-12-10,2012-12-11T00:00:00,0.05,0.011111111111111112,29,457,2
2012-12-11,2012-12-12T00:00:00,0.05,0.011111111111111112,29,459,2
2012-12-12,2012-12-13T00:00:00,0.05,0.011111111111111112,30,461,4
2012-12-13,2012-12-14T00:00:00,0.05,0.011111111111111112,30,465,2
2012-12-14,2012-12-15T00:00:00,0.05,0.011111111111111112,30,467,1
2012-12-15,2012-12-16T00:00:00,0.05,0.011111111111111112,30,468,1
2012-12-16,2012-12-17T00:00:00,0.05,0.011111111111111112,30,469,5
2012-12-17,2012-12-18T00:00:00,0.05,0.011111111111111112,30,474,2
2012-12-18,2012-12-19T00:00:00,0.05,0.011111111111111112,30,476,3
2012-12-19,2012-12-20T00:00:00,0.05,0.011111111111111112,31,479,2
2012-12-20,2012-12-21T00:00:00,0.05,0.011111111111111112,31,481,4
2012-12-21,2012-12-22T00:00:00,0.05,0.011111111111111112,31,485,2
2012-12-22,2012-12-23T00:00:00,0.05,0.011111111111111112,31,487,3
2012-12-23,2012-12-24T00:00:00,0.05,0.011111111111111112,31,490,5
2012-12-24,2012-12-25T00:00:00,0.05,0.011111111111111112,31,495,2
2012-12-25,2012-12-26T00:00:00,0.05,0.011111111111111112,31,497,5
2012-12-26,2012-12-27T00:00:00,0.05,0.011111111111111112,32,502,2
2012-12-27,2012-12-28T00:00:00,0.05,0.011111111111111112,32,504,4
2012-12-28,2012-12-29T00:00:00,0.05,0.011111111111111112,32,508,4
2012-12-29,2012-12-30T00:00:00,0.05,0.011111111111111112,32,512,5
2012-12-30,2012-12-31T00:00:00,0.05,0.011111111111111112,32,517,2
2012-12-31,2013-01-01T00:00:00,0.05,0.011111111111111112,32,519,1
2013-01-01,2013-01-02T00:00:00,0.05,0.011111111111111112,32,520,4
2013-01-02,2013-01-03T00:00:00,0.05,0.011111111111111112,33,524,2
2013-01-03,2013-01-04T00:00:00,0.05,0.011111111111111112,33,526,2
2013-01-04,2013-01-05T00:00:00,0.05,0.011111111111111112,33,528,2
2013-01-05,2013-01-06T00:00:00,0.05,0.011111111111111112,33,530,0
2013-01-06,2013-01-07T00:00:00,0.05,0.011111111111111112,33,530,4
2013-01-07,2013-01-08T00:00:00,0.05,0.011111111111111112,33,534,3
2013-01-08,2013-01-09T00:00:00,0.05,0.011111111111111112,33,537,2
2013-01-09,2013-01-10T00:00:00,0.05,0.011111111111111112,34,539,1
