forecast_date,rank,cell_id,risk,background,trigger
2012-12-09,12,c0041_0007,0.010881644192649663,0.010413698630136985,0.0004679455625126783
2012-12-09,13,c0016_0047,0.010871687443549808,0.010413698630136985,0.00045798881341282304
2012-12-09,14,c0046_0085,0.010807204445585058,0.010413698630136985,0.00039350581544807283
2012-12-09,15,c0001_0056,0.008701095463925156,0.007810958904109587,0.000890136559815568
2012-12-09,16,c0037_0005,0.008536909005230948,0.007810958904109587,0.0007259501011213608
2012-12-09,17,c0010_0045,0.008512509142284743,0.007810958904109587,0.000701550238175155
2012-12-09,18,c0012_0049,0.008472746157979277,0.007810958904109587,0.0006617872538696899
2012-12-09,19,c0015_0047,0.008402414918963826,0.007810958904109587,0.0005914560148542379
2012-12-09,20,c0040_0075,0.00837578573113298,0.007810958904109587,0.0005648268270233939
2012-12-10,1,c0029_0014,0.02830075862574226,0.02603013698630137,0.0022706216394408883
2012-12-10,2,c0027_0032,0.024179768185125274,0.023427397260273968,0.000752370924851305
2012-12-10,3,c0020_0045,0.022453033612931557,0.020824657534246574,0.0016283760786849819
2012-12-10,4,c0036_0030,0.017118399859931292,0.01561917808219178,0.0014992217777395115
2012-12-10,5,c0052_0012,0.01700972096931524,0.01561917808219178,0.0013905428871234617
2012-12-10,6,c0005_0051,0.01682493584528968,0.01561917808219178,0.0012057577630978993
2012-12-10,7,c0032_0012,0.014106305613294822,0.013016438356164384,0.0010898672571304385
2012-12-10,8,c0051_0020,0.013673388323394226,0.013016438356164384,0.0006569499672298411
2012-12-10,9,c0015_0032,0.013672846255030072,0.013016438356164384,0.0006564078988656874
2012-12-10,10,c0043_0063,0.013403610271971619,0.013016438356164384,0.0003871719158072335
2012-12-10,11,c0003_0034,0.013342239787292575,0.013016438356164384,0.0003258014311281915
2012-12-10,12,c0041_0007,0.010876473576352262,0.010413698630136985,0.00046277494621527676
2012-12-10,13,c0016_0047,0.010866626845453859,0.010413698630136985,0.0004529282153168729
2012-12-10,14,c0046_0085,0.01080285635951378,0.010413698630136985,0.0003891577293767939
2012-12-10,15,c0001_0056,0.008691259801463945,0.007810958904109587,0.0008803008973543588
2012-12-10,16,c0037_0005,0.008528887539221519,0.007810958904109587,0.0007179286351119322
